,Column1,Column2,Column3,Column4
34303,40871,5.0237300000000005,3.47592,4.996169999999999
34304,40872,8.70165,7.6123899999999995,8.65206
34305,40873,5.65928,4.41671,5.65928
34306,40874,4.69956,2.59951,4.69956
34307,40875,4.2152199999999995,2.98834,4.2152199999999995
34308,40876,7.07345,5.1485199999999995,7.07345
34309,40877,6.19048,4.26601,6.09624
34310,40878,9.01256,6.439430000000001,9.01256
34311,40879,8.13705,6.757569999999999,8.13705
34312,4088,6.04629,4.55047,6.04629
34313,40880,6.8638,6.61655,6.8638
34314,40881,8.20225,6.84445,8.20225
34315,40882,7.95862,6.66315,7.95862
34316,40883,7.640039999999999,5.79776,7.640039999999999
34317,40884,8.177999999999999,4.06049,5.58097
34318,40885,4.73749,3.02273,4.70498
34319,40886,3.99062,2.66983,3.91612
34320,40887,7.51929,5.59077,7.5092300000000005
34321,40888,5.52831,4.20505,5.52831
34322,40889,6.82782,6.09769,6.82782
34323,4089,10.23359,7.216289999999999,9.53272
34324,40890,6.984889999999999,4.602469999999999,6.54871
34325,40891,8.73557,5.64909,8.66212
34326,40892,10.770660000000001,9.23365,10.7089
34327,40893,5.73245,3.32355,5.69664
34328,40894,5.58633,3.9193300000000004,5.58633
34329,40895,6.47684,4.76628,6.47684
34330,40896,4.39847,2.55476,4.39847
34331,40897,7.674119999999999,7.0489,7.674119999999999
34332,40898,8.03254,3.2741,7.99614
34333,40899,5.1711,4.23096,5.1711
34334,409,5.59063,3.04583,4.56308
34335,4090,6.42295,5.14356,6.42295
34336,40900,5.10265,3.8843099999999997,4.91259
34337,40901,5.98574,4.0964,5.2881
34338,40902,6.92267,4.5638,6.92267
34339,40903,7.75139,5.28715,7.75139
34340,40904,11.63115,9.11008,11.62837
34341,40905,6.69465,5.3792599999999995,6.69448
34342,40906,5.29526,2.9043200000000002,5.29432
34343,40907,5.00231,3.4922699999999995,5.00231
34344,40908,7.905460000000001,4.518269999999999,7.905460000000001
34345,40909,16.66265,16.429679999999998,16.66265
34346,4091,7.51732,6.08242,7.51732
34347,40910,7.567810000000001,5.61536,7.488460000000001
34348,40911,7.09083,5.21208,7.08599
34349,40912,4.76996,3.08135,4.74481
34350,40913,5.7866599999999995,3.92481,5.57454
34351,40914,6.5356,4.8771,6.519909999999999
34352,40915,6.863289999999999,5.00253,6.804469999999999
34353,40916,4.13455,1.9348400000000001,3.03862
34354,40917,8.51774,5.65831,8.497630000000001
34355,40918,5.01914,4.25124,5.01914
34356,40919,5.60246,4.05337,5.60246
34357,4092,10.10131,9.07138,10.0381
34358,40920,7.930280000000001,5.75671,7.930280000000001
34359,40921,7.764060000000001,6.044969999999999,7.764060000000001
34360,40922,5.15731,3.72972,5.15731
34361,40923,8.0413,7.183,7.986039999999999
34362,40924,12.462439999999999,5.64396,9.76484
34363,40925,5.29073,2.88394,5.29073
34364,40926,6.8547199999999995,4.92727,6.41561
34365,40927,5.18485,3.81965,5.18485
34366,40928,7.71357,6.7545399999999995,7.71357
34367,40929,5.53746,4.5875900000000005,5.4920599999999995
34368,4093,9.13371,5.65775,9.13371
34369,40930,6.897889999999999,4.206230000000001,6.897889999999999
34370,40931,7.016489999999999,5.12907,6.9822
34371,40932,6.72863,5.82533,6.72863
34372,40933,4.6462699999999995,3.4274199999999997,4.6462699999999995
34373,40934,7.09438,5.73984,7.0760000000000005
34374,40935,5.81363,4.15564,5.61685
34375,40936,7.16661,5.25167,7.16661
34376,40937,7.610239999999999,5.81069,7.610239999999999
34377,40938,6.45402,3.9984599999999997,6.45402
34378,40939,7.27221,5.347,7.2034
34379,4094,7.57602,5.18424,7.57602
34380,40940,8.47214,5.1188,8.47214
34381,40941,4.820469999999999,3.7303599999999997,4.80971
34382,40942,8.07691,6.94175,8.07691
34383,40943,5.7718300000000005,4.55015,5.65876
34384,40944,6.14037,4.44874,6.10312
34385,40945,9.19672,5.87862,9.05866
34386,40946,8.18016,3.97935,6.07886
34387,40947,7.63445,3.8464300000000002,7.4307
34388,40948,8.92338,5.62202,8.92338
34389,40949,6.630310000000001,6.08004,6.630310000000001
34390,4095,7.50086,4.71261,7.48332
34391,40950,6.05967,4.08455,6.05237
34392,40951,7.76081,6.81602,7.71437
34393,40952,4.37915,3.37811,4.37915
34394,40953,6.04732,4.76492,6.04732
34395,40954,7.9471300000000005,5.10091,7.75898
34396,40955,4.72372,1.25696,4.72372
34397,40956,7.14888,6.72837,7.14888
34398,40957,8.7257,8.34672,8.72132
34399,40958,7.64199,5.59034,7.43382
34400,40959,7.96777,6.887060000000001,7.90175
34401,4096,5.64812,4.61701,5.6462900000000005
34402,40960,6.49466,5.16505,6.486190000000001
34403,40961,5.71207,3.5884400000000003,5.71207
34404,40962,7.464239999999999,6.0355,7.464239999999999
34405,40963,8.1523,6.70932,8.1523
34406,40964,7.97871,4.94761,7.978560000000001
34407,40965,6.63059,4.84884,6.63059
34408,40966,7.21077,5.55553,7.164560000000001
34409,40967,6.14577,4.73364,6.01964
34410,40968,7.587680000000001,5.99696,7.54705
34411,40969,8.35378,5.5578,8.31138
34412,4097,11.51424,8.80345,11.51424
34413,40970,13.3294,11.229989999999999,13.3294
34414,40971,8.15127,7.5531,8.12996
34415,40972,5.43792,3.46369,5.23037
34416,40973,8.59934,6.80285,8.59934
34417,40974,7.04017,6.27771,7.04017
34418,40975,9.45388,7.66068,9.45388
34419,40976,8.8655,6.394340000000001,8.8655
34420,40977,8.43747,3.07858,8.40208
34421,40978,10.07665,7.913880000000001,9.78168
34422,40979,9.115160000000001,8.671510000000001,9.113430000000001
34423,4098,6.4006300000000005,4.97816,6.4006300000000005
34424,40980,5.398969999999999,3.79544,5.36803
34425,40981,5.7202,4.44211,5.7202
34426,40982,10.0432,7.7079,10.0432
34427,40983,5.83487,3.04813,5.83487
34428,40984,7.22745,6.4884,7.22745
34429,40985,6.86716,5.69695,6.86716
34430,40986,5.46472,3.5721,5.46472
34431,40987,9.10339,7.33219,9.10339
34432,40988,10.2651,9.80342,10.264710000000001
34433,40989,5.974,4.909,5.95424
34434,4099,7.06388,6.48533,6.978260000000001
34435,40990,6.57308,2.58623,6.57308
34436,40991,7.35032,5.34523,7.299939999999999
34437,40992,7.9397899999999995,6.53463,7.92133
34438,40993,7.02937,5.8694,6.99795
34439,40994,5.86624,3.35466,5.86624
34440,40995,5.75617,4.54296,5.75617
34441,40996,9.83238,3.09911,7.28885
34442,40997,9.8778,7.21334,9.85493
34443,40998,7.1402600000000005,4.4875,7.10462
34444,40999,10.2206,9.45377,10.2206
34445,41,11.38845,9.21087,11.351469999999999
34446,410,10.02106,8.05879,10.02106
34447,4100,5.3655,3.53651,5.31955
34448,41000,5.21456,3.88573,5.21456
34449,41001,4.94546,2.6005,4.94546
34450,41002,8.11258,6.36528,8.11258
34451,41003,6.614310000000001,4.60796,6.614310000000001
34452,41004,6.51296,4.6109599999999995,6.386369999999999
34453,41005,10.56845,6.42935,10.56845
34454,41006,4.19316,1.8294599999999999,4.19316
34455,41007,10.60947,5.81083,10.608039999999999
34456,41008,9.81295,8.04696,9.81295
34457,41009,6.6204,5.6894800000000005,6.38417
34458,4101,3.98359,1.7291900000000002,3.95033
34459,41010,8.58348,6.03676,8.239230000000001
34460,41011,7.924580000000001,6.861260000000001,7.9116100000000005
34461,41012,7.32102,4.405869999999999,6.3232800000000005
34462,41013,9.42576,4.88606,9.42576
34463,41014,8.13685,7.256189999999999,8.03164
34464,41015,8.28365,5.3922,7.623130000000001
34465,41016,5.03151,3.43157,5.03151
34466,41017,6.968089999999999,4.92093,6.7188300000000005
34467,41018,7.48487,6.65487,7.48487
34468,41019,6.70432,5.0418,6.70432
34469,4102,5.7872,4.706580000000001,5.78675
34470,41020,7.52385,5.49362,7.52385
34471,41021,7.42278,6.23658,7.379689999999999
34472,41022,10.61996,8.06126,10.61996
34473,41023,8.87297,8.08872,8.87297
34474,41024,10.27597,6.25931,10.20461
34475,41025,8.94356,6.51497,8.56671
34476,41026,9.86013,3.67616,6.89475
34477,41027,8.525730000000001,6.6405,8.525730000000001
34478,41028,6.4873199999999995,4.17316,6.4873199999999995
34479,41029,10.80692,9.66158,10.80692
34480,4103,5.94781,5.41669,5.89009
34481,41030,6.07629,5.04389,6.01628
34482,41031,8.044130000000001,4.58035,8.044130000000001
34483,41032,5.34184,4.29856,5.28434
34484,41033,4.62181,3.16855,4.62181
34485,41034,6.959289999999999,5.01351,6.611269999999999
34486,41035,4.68944,2.91092,4.63125
34487,41036,9.17269,6.11867,9.17269
34488,41037,7.703469999999999,5.76503,7.703469999999999
34489,41038,8.01041,6.38515,7.7107
34490,41039,6.54592,5.4372300000000005,6.54592
34491,4104,6.8989199999999995,5.63665,6.8989199999999995
34492,41040,8.41928,8.02102,8.3801
34493,41041,9.39349,8.90045,9.39349
34494,41042,8.48137,5.9378400000000005,7.841539999999999
34495,41043,8.206669999999999,5.95544,7.6368
34496,41044,5.63428,4.42305,5.599469999999999
34497,41045,5.0416099999999995,3.8550199999999997,4.96704
34498,41046,11.618789999999999,9.788839999999999,11.618789999999999
34499,41047,11.32515,9.05161,11.07232
34500,41048,6.39762,5.02499,6.39762
34501,41049,7.50558,5.54041,7.43399
34502,4105,9.02755,6.29889,8.84597
34503,41050,7.49748,6.11172,7.29453
34504,41051,4.324269999999999,3.13085,4.324269999999999
34505,41052,5.50125,4.27338,5.46239
34506,41053,8.69267,3.57041,8.69267
34507,41054,5.17927,4.06661,5.17927
34508,41055,5.7325099999999996,3.3969300000000002,5.7325099999999996
34509,41056,7.830760000000001,5.38604,7.82313
34510,41057,5.55013,3.9984599999999997,5.55013
34511,41058,7.01808,5.23769,7.01808
34512,41059,7.5674,4.4968,7.5674
34513,4106,4.9474,3.5516699999999997,4.9474
34514,41060,5.39715,3.30151,5.35162
34515,41061,9.723289999999999,6.99262,9.69426
34516,41062,7.268510000000001,6.54862,7.2664800000000005
34517,41063,7.17018,5.58869,7.0579600000000005
34518,41064,4.54549,3.58848,4.50106
34519,41065,4.64299,3.3071300000000003,4.033119999999999
34520,41066,8.48905,7.04057,8.48905
34521,41067,7.32666,4.16677,7.32666
34522,41068,6.7309,5.82961,6.70851
34523,41069,8.40059,6.70977,8.351289999999999
34524,4107,7.10089,6.1803,7.091139999999999
34525,41070,5.0969999999999995,3.99125,5.0969999999999995
34526,41071,5.4444,4.15773,5.44171
34527,41072,9.029580000000001,6.7195800000000006,9.029580000000001
34528,41073,5.44337,3.57277,5.4432
34529,41074,8.22585,6.69084,8.22585
34530,41075,11.307939999999999,5.91664,9.45158
34531,41076,10.35416,9.96433,10.278189999999999
34532,41077,7.406460000000001,4.10273,6.1754
34533,41078,7.028860000000001,5.0380199999999995,7.028860000000001
34534,41079,7.397130000000001,5.28214,7.397130000000001
34535,4108,11.3081,5.69565,11.3081
34536,41080,7.6744,4.97665,7.61325
34537,41081,8.85052,7.6780100000000004,8.84987
34538,41082,7.16136,5.76037,7.16136
34539,41083,8.67935,6.909669999999999,8.67935
34540,41084,7.58067,6.6780100000000004,7.557110000000001
34541,41085,4.39884,2.89912,4.01764
34542,41086,11.58385,10.75692,11.52223
34543,41087,4.7565800000000005,4.144419999999999,4.74988
34544,41088,6.909730000000001,4.43884,5.92868
34545,41089,7.673089999999999,5.64329,7.67132
34546,4109,6.4914,4.0176,6.4914
34547,41090,9.57662,8.50421,9.57662
34548,41091,6.32314,5.06061,6.32314
34549,41092,7.3889,6.09416,7.2513
34550,41093,4.88866,2.99765,4.5445400000000005
34551,41094,7.0458,4.28335,7.0458
34552,41095,5.526619999999999,4.23166,5.526619999999999
34553,41096,7.3877,5.16099,7.37535
34554,41097,9.373339999999999,5.2817,9.257760000000001
34555,41098,8.646339999999999,7.992489999999999,8.64604
34556,41099,9.48875,5.84276,9.25935
34557,411,7.871919999999999,6.107419999999999,7.313789999999999
34558,4110,6.8669199999999995,4.37629,6.27072
34559,41100,5.33195,3.95075,5.33195
34560,41101,4.93227,3.103,4.92837
34561,41102,8.0023,3.84685,7.839810000000001
34562,41103,5.3002199999999995,4.40267,5.26525
34563,41104,8.3972,5.88333,8.3972
34564,41105,5.84399,4.84365,5.73227
34565,41106,7.62933,5.48048,7.45273
34566,41107,9.383230000000001,5.5275300000000005,9.383230000000001
34567,41108,7.58875,6.53793,7.58875
34568,41109,7.36647,6.01772,7.36647
34569,4111,4.6815,3.44806,4.68035
34570,41110,9.94663,8.78785,9.94663
34571,41111,8.46833,8.13442,8.45904
34572,41112,5.57711,4.4113,5.57711
34573,41113,9.516210000000001,6.98002,8.847660000000001
34574,41114,6.39579,4.9575,6.39579
34575,41115,7.083069999999999,5.7182699999999995,7.048210000000001
34576,41116,5.13508,3.80551,5.13508
34577,41117,12.45256,9.35799,12.45256
34578,41118,4.94116,3.97221,4.9118
34579,41119,5.68067,4.29908,5.60431
34580,4112,6.21172,4.56768,6.0602599999999995
34581,41120,7.586989999999999,5.60842,7.586989999999999
34582,41121,8.61771,6.56975,8.60356
34583,41122,10.40725,9.72281,10.40725
34584,41123,11.82956,11.16993,11.810039999999999
34585,41124,9.00387,6.07124,8.766110000000001
34586,41125,8.1087,5.075819999999999,8.1087
34587,41126,6.86135,4.41003,6.86135
34588,41127,5.923109999999999,5.29749,5.9162099999999995
34589,41128,4.52374,2.82265,4.47462
34590,41129,4.482469999999999,2.95302,4.3413
34591,4113,8.300289999999999,6.12216,8.300289999999999
34592,41130,6.723380000000001,5.5438,6.723380000000001
34593,41131,6.09663,4.24892,5.512580000000001
34594,41132,7.9740899999999995,4.70955,7.9683
34595,41133,4.93025,3.38206,4.679880000000001
34596,41134,7.2372,6.11826,7.099189999999999
34597,41135,8.13852,5.46103,8.12218
34598,41136,7.73033,5.629569999999999,7.73033
34599,41137,10.483939999999999,5.8870000000000005,8.89662
34600,41138,7.62383,4.86828,7.60498
34601,41139,12.07587,11.33863,12.07587
34602,4114,5.37903,4.76193,5.37903
34603,41140,6.78987,5.22325,6.78987
34604,41141,9.72358,5.9082099999999995,9.35179
34605,41142,6.6737,5.31459,6.6737
34606,41143,6.43079,4.92095,6.43079
34607,41144,4.52491,3.00108,4.11877
34608,41145,8.07888,6.1725699999999994,8.07888
34609,41146,13.9623,12.26421,13.951410000000001
34610,41147,5.07183,3.95879,5.04882
34611,41148,5.65885,4.72677,5.65885
34612,41149,7.848510000000001,6.6079,7.848510000000001
34613,4115,4.83237,3.6854699999999996,4.82566
34614,41150,8.5277,5.1980900000000005,8.5277
34615,41151,8.090860000000001,7.4764100000000004,8.090860000000001
34616,41152,8.282789999999999,6.07777,8.282789999999999
34617,41153,4.30189,2.88522,4.30189
34618,41154,4.5392,3.47221,4.32695
34619,41155,6.3566,4.77081,6.35644
34620,41156,6.40572,3.9570300000000005,6.0216400000000005
34621,41157,5.39123,4.36686,5.39123
34622,41158,7.8387899999999995,6.94217,7.8387899999999995
34623,41159,5.71349,3.26822,5.70236
34624,4116,5.94678,4.57301,5.94678
34625,41160,5.9751,4.11835,5.85074
34626,41161,5.86235,4.41886,5.86106
34627,41162,5.59685,3.3163699999999996,5.55619
34628,41163,7.51699,6.32479,7.51699
34629,41164,8.47783,6.33558,8.41227
34630,41165,4.38492,3.21616,4.34133
34631,41166,7.42315,6.53437,7.42315
34632,41167,4.34681,3.2391799999999997,4.24863
34633,41168,4.42466,3.16627,4.42466
34634,41169,7.64752,5.21456,7.64752
34635,4117,6.4503699999999995,5.56607,6.22349
34636,41170,8.60865,7.05285,8.60752
34637,41171,6.51737,5.30853,6.51737
34638,41172,8.2937,7.85867,8.293460000000001
34639,41173,5.59863,4.4577800000000005,5.55509
34640,41174,8.36769,3.4924199999999996,8.10556
34641,41175,7.531839999999999,6.35992,7.3221300000000005
34642,41176,5.536580000000001,3.64198,5.49505
34643,41177,9.500630000000001,7.153339999999999,9.48236
34644,41178,6.7549600000000005,5.47927,6.62431
34645,41179,4.5099,3.35249,4.5099
34646,4118,4.24814,3.32891,4.2131099999999995
34647,41180,7.63572,5.13753,7.163060000000001
34648,41181,5.7092,3.66125,5.66141
34649,41182,10.58278,10.330219999999999,10.58276
34650,41183,9.01648,6.38923,8.91939
34651,41184,4.7879,3.02978,4.7879
34652,41185,7.28118,3.7766,7.27912
34653,41186,8.43055,5.15638,8.43055
34654,41187,6.9306600000000005,3.32551,6.66736
34655,41188,6.79085,3.89241,6.79085
34656,41189,7.78985,7.02048,7.78985
34657,4119,4.976319999999999,3.18565,4.976319999999999
34658,41190,4.9075,3.8281099999999997,4.9075
34659,41191,5.58484,3.59734,5.47046
34660,41192,4.31654,3.78546,4.31538
34661,41193,6.760910000000001,4.22699,6.760910000000001
34662,41194,7.28653,6.02519,7.28653
34663,41195,5.2175199999999995,3.63426,5.2175199999999995
34664,41196,7.1052100000000005,6.50753,7.1052100000000005
34665,41197,7.061939999999999,6.37619,7.061939999999999
34666,41198,7.766780000000001,4.3694,7.751860000000001
34667,41199,10.282010000000001,9.1834,10.282010000000001
34668,412,6.767119999999999,4.34366,6.767119999999999
34669,4120,5.734369999999999,3.38191,5.61576
34670,41200,9.33889,7.29816,9.13013
34671,41201,5.29244,4.453530000000001,5.29244
34672,41202,5.742999999999999,3.562,5.73946
34673,41203,5.96131,3.18669,5.89058
34674,41204,8.419260000000001,6.782089999999999,8.41775
34675,41205,6.837289999999999,5.32388,6.837289999999999
34676,41206,6.87065,6.06176,6.8597
34677,41207,7.286560000000001,6.676589999999999,7.280410000000001
34678,41208,10.4085,9.81058,10.4085
34679,41209,6.614089999999999,4.666980000000001,6.51388
34680,4121,8.2699,5.92368,7.9703800000000005
34681,41210,5.57816,2.1560799999999998,5.54783
34682,41211,6.48646,4.92989,6.48646
34683,41212,9.420819999999999,6.88448,9.183060000000001
34684,41213,8.178139999999999,5.822780000000001,8.178139999999999
34685,41214,6.96773,5.38966,6.47331
34686,41215,9.97937,8.33061,9.69213
34687,41216,5.61147,3.68684,5.30074
34688,41217,6.72185,4.05256,6.45581
34689,41218,5.2283800000000005,3.52426,5.2283800000000005
34690,41219,7.279610000000001,5.58154,7.25105
34691,4122,11.56675,8.90599,10.90076
34692,41220,5.1596400000000004,3.5544300000000004,5.06776
34693,41221,8.59158,6.60659,8.365169999999999
34694,41222,11.647969999999999,10.43572,11.646989999999999
34695,41223,4.1942699999999995,3.27147,4.1942699999999995
34696,41224,5.483280000000001,4.32489,5.4736400000000005
34697,41225,4.48583,2.3191,4.48583
34698,41226,5.90493,5.25887,5.90076
34699,41227,5.7992300000000006,5.101319999999999,5.74603
34700,41228,4.17397,2.66378,3.96251
34701,41229,7.3606300000000005,6.357880000000001,7.26427
34702,4123,7.9454899999999995,6.181369999999999,7.9454899999999995
34703,41230,7.88921,6.27845,7.8337699999999995
34704,41231,11.08484,10.38309,11.08484
34705,41232,13.371929999999999,12.516910000000001,13.37181
34706,41233,4.51096,2.94342,4.50188
34707,41234,7.6824699999999995,5.3928199999999995,7.56831
34708,41235,7.10745,5.54955,6.93332
34709,41236,4.77222,3.43285,4.35821
34710,41237,10.792110000000001,6.86035,10.792110000000001
34711,41238,11.74318,9.99549,11.74318
34712,41239,7.800960000000001,6.82603,7.61638
34713,4124,5.42898,3.52605,5.16292
34714,41240,5.8909,4.55656,5.88476
34715,41241,7.390389999999999,5.65616,7.30509
34716,41242,4.7478,3.62439,4.7478
34717,41243,6.92835,4.29976,6.92835
34718,41244,9.40146,6.272,9.23502
34719,41245,6.58712,2.72167,6.456930000000001
34720,41246,5.97596,3.9651699999999996,5.68404
34721,41247,4.73851,2.89362,4.58597
34722,41248,5.07413,2.57932,4.98741
34723,41249,3.93701,2.21541,3.92352
34724,4125,6.88132,5.41904,6.78759
34725,41250,5.05499,3.8128300000000004,5.02947
34726,41251,6.93533,5.00605,6.90389
34727,41252,8.937999999999999,7.39422,8.937999999999999
34728,41253,10.64483,9.80376,10.62783
34729,41254,4.87975,2.91377,4.69152
34730,41255,7.93173,4.52209,7.89743
34731,41256,4.6904900000000005,3.05819,4.6904900000000005
34732,41257,4.45253,2.8412900000000003,4.45253
34733,41258,5.13627,3.8191599999999997,5.13171
34734,41259,4.87867,3.4130300000000005,4.65995
34735,4126,10.062619999999999,7.778110000000001,9.96195
34736,41260,7.438460000000001,6.2027,7.41933
34737,41261,9.11775,6.17435,9.11775
34738,41262,5.59962,4.56205,5.40147
34739,41263,6.21255,4.578530000000001,5.18533
34740,41264,4.4684099999999995,3.6150300000000004,4.42886
34741,41265,10.2146,9.010069999999999,10.10058
34742,41266,5.02704,3.12624,5.02704
34743,41267,5.72154,3.74994,5.65072
34744,41268,4.88178,3.52556,4.84946
34745,41269,6.96287,6.40797,6.94935
34746,4127,6.037059999999999,5.0707,6.037059999999999
34747,41270,8.171439999999999,6.991639999999999,8.171439999999999
34748,41271,4.435630000000001,2.70771,4.435630000000001
34749,41272,5.08354,3.91955,5.0158
34750,41273,7.51163,6.82291,7.51163
34751,41274,4.95589,4.31654,4.85911
34752,41275,4.98298,3.6215300000000004,4.91986
34753,41276,8.44592,5.95665,7.8364899999999995
34754,41277,5.05697,3.8740099999999997,4.92087
34755,41278,6.42513,5.9039,6.41524
34756,41279,5.42684,3.5000400000000003,5.34806
34757,4128,8.71991,4.45815,8.69106
34758,41280,6.8945300000000005,5.23721,6.856510000000001
34759,41281,10.84106,9.445269999999999,10.684619999999999
34760,41282,7.6074,6.43907,7.174589999999999
34761,41283,5.5027,4.25974,5.5027
34762,41284,5.32532,2.05154,5.32532
34763,41285,4.8693800000000005,3.6941800000000002,4.8554699999999995
34764,41286,5.89612,2.58257,5.32569
34765,41287,4.89797,3.18712,4.89797
34766,41288,11.97485,11.37116,11.97485
34767,41289,8.89542,3.6785,8.87606
34768,4129,5.43198,3.7730599999999996,5.32061
34769,41290,19.11876,18.88661,19.11876
34770,41291,4.517919999999999,2.69123,4.51615
34771,41292,4.19256,2.9937,4.16714
34772,41293,6.512519999999999,5.93916,6.512519999999999
34773,41294,6.17066,2.87342,6.162030000000001
34774,41295,7.834810000000001,6.1452599999999995,7.833060000000001
34775,41296,5.95314,5.061780000000001,5.90695
34776,41297,5.66207,2.98968,5.66207
34777,41298,6.82905,4.310169999999999,6.82152
34778,41299,9.85405,6.35579,9.85403
34779,413,6.16288,4.324380000000001,6.16288
34780,4130,7.90194,4.34021,7.90194
34781,41300,8.664819999999999,6.43845,8.5877
34782,41301,6.29624,4.70033,6.29624
34783,41302,6.9374,5.16012,6.93428
34784,41303,5.25149,2.7420400000000003,5.25149
34785,41304,6.32036,4.85525,6.25421
34786,41305,7.8071,6.15428,7.8071
34787,41306,5.2108,3.56575,5.009930000000001
34788,41307,5.23307,2.67068,5.23307
34789,41308,6.00823,4.24414,6.00823
34790,41309,5.89421,2.97756,5.07969
34791,4131,7.5810699999999995,6.97663,7.5810699999999995
34792,41310,8.65895,7.76577,8.61481
34793,41311,4.87345,2.9710099999999997,4.87345
34794,41312,4.86695,3.28945,4.82
34795,41313,9.62049,7.30362,9.5858
34796,41314,8.220469999999999,6.1799800000000005,8.220469999999999
34797,41315,8.961789999999999,7.422289999999999,8.95936
34798,41316,8.11272,6.10765,8.10678
34799,41317,9.23873,8.161019999999999,9.23873
34800,41318,4.01046,2.8523400000000003,3.9957
34801,41319,7.7095899999999995,2.8521799999999997,7.7095899999999995
34802,4132,5.15045,3.76683,5.15045
34803,41320,8.087769999999999,6.57305,8.08109
34804,41321,8.28046,5.4284300000000005,8.2551
34805,41322,5.48458,4.46894,5.4835199999999995
34806,41323,9.21481,5.71446,9.21481
34807,41324,7.608439999999999,5.07956,7.5038800000000005
34808,41325,11.48841,4.11036,11.48841
34809,41326,5.07341,3.4906900000000003,5.06588
34810,41327,6.39511,3.46975,6.39511
34811,41328,12.571489999999999,10.82881,12.54768
34812,41329,5.90381,4.26321,5.88122
34813,4133,7.4151,6.49664,7.3152
34814,41330,7.15147,5.43139,7.15147
34815,41331,6.4084900000000005,4.59091,6.073919999999999
34816,41332,4.0915300000000006,2.63026,4.053319999999999
34817,41333,4.955830000000001,3.93457,4.7300699999999996
34818,41334,7.328989999999999,5.11742,7.29853
34819,41335,7.09886,5.34278,7.09886
34820,41336,9.35045,7.31675,9.35045
34821,41337,4.7365,3.4952,4.4841
34822,41338,6.9630399999999995,4.50627,6.891310000000001
34823,41339,6.560810000000001,4.39928,6.560810000000001
34824,4134,5.875430000000001,4.52498,5.875430000000001
34825,41340,4.6316,3.54463,4.5709800000000005
34826,41341,5.5112,3.7858300000000003,5.27695
34827,41342,6.35449,5.33672,6.14875
34828,41343,8.5704,6.47415,8.32811
34829,41344,10.2081,9.09569,10.2081
34830,41345,6.706160000000001,4.64719,6.6935
34831,41346,6.50738,4.72272,6.39366
34832,41347,4.9073199999999995,3.5118,4.9073199999999995
34833,41348,10.51737,6.81665,10.396460000000001
34834,41349,11.06591,8.96718,11.06591
34835,4135,11.51614,3.3051800000000005,11.51614
34836,41350,7.75103,4.51464,6.37553
34837,41351,7.3090399999999995,5.34927,7.196160000000001
34838,41352,10.72109,4.529059999999999,10.72109
34839,41353,5.5724,3.01539,4.90279
34840,41354,4.78442,3.7065699999999997,4.78442
34841,41355,7.53533,5.85344,7.486619999999999
34842,41356,6.98566,6.57245,6.98566
34843,41357,4.98245,3.6859599999999997,4.7714300000000005
34844,41358,4.24504,1.86634,4.24504
34845,41359,7.382339999999999,5.73811,7.382339999999999
34846,4136,8.56585,7.1689,8.56585
34847,41360,7.244680000000001,5.4234599999999995,7.129460000000001
34848,41361,4.99638,2.93281,4.96249
34849,41362,9.67459,7.20792,9.67459
34850,41363,8.14828,6.4303099999999995,8.14828
34851,41364,6.26264,3.9260300000000004,6.26264
34852,41365,7.488110000000001,4.394019999999999,7.357060000000001
34853,41366,7.101030000000001,6.26388,7.101030000000001
34854,41367,5.5245,4.66681,5.44219
34855,41368,11.67945,4.1266099999999994,11.67945
34856,41369,6.43084,5.15538,6.43084
34857,4137,15.05401,14.76016,15.05393
34858,41370,5.9852099999999995,4.55906,5.9852099999999995
34859,41371,11.63612,10.15784,11.63612
34860,41372,7.53655,5.84968,7.4969399999999995
34861,41373,11.53836,7.19694,10.27363
34862,41374,5.04493,3.30535,5.01914
34863,41375,5.74751,4.36567,5.74751
34864,41376,4.378430000000001,2.4218900000000003,4.378430000000001
34865,41377,7.196969999999999,5.582990000000001,7.14075
34866,41378,12.20234,4.72826,12.20234
34867,41379,6.1509599999999995,4.81501,6.14926
34868,4138,4.69189,3.30326,4.59532
34869,41380,11.28533,6.68898,11.25801
34870,41381,5.92933,4.495419999999999,5.92471
34871,41382,7.17773,5.80558,7.17773
34872,41383,5.6372,4.09523,5.60117
34873,41384,7.12207,5.65399,7.11677
34874,41385,11.21992,8.78952,11.21992
34875,41386,9.10277,7.52993,8.99122
34876,41387,5.82238,4.66426,5.82238
34877,41388,5.71979,4.38844,5.71979
34878,41389,6.4450199999999995,3.9526199999999996,5.95971
34879,4139,4.1869,3.01231,4.1869
34880,41390,5.8975599999999995,4.14885,5.8975599999999995
34881,41391,6.69347,5.55248,6.6809199999999995
34882,41392,6.747610000000001,5.2758199999999995,6.747610000000001
34883,41393,7.82788,6.47564,7.82788
34884,41394,6.8119,5.563969999999999,6.8119
34885,41395,10.668,7.30324,10.668
34886,41396,4.67286,2.12581,4.58352
34887,41397,7.17962,6.6072,7.1540300000000006
34888,41398,18.37244,18.042379999999998,18.37244
34889,41399,5.857419999999999,4.24071,5.857419999999999
34890,414,7.36654,6.148630000000001,7.36654
34891,4140,6.620539999999999,4.9255,6.620539999999999
34892,41400,3.6888699999999996,3.344,3.68845
34893,41401,9.82362,9.44272,9.78391
34894,41402,7.33965,5.5311699999999995,7.33965
34895,41403,5.32715,3.69412,5.32386
34896,41404,7.56216,5.05484,7.44959
